id_movimiento,tipo_movimiento,codigo,cantidad,fecha,comprobante,cliente_proveedor,retira_responsable
MOV-01598,Salida,88290015-567,2,2026-04-14,,AGROIMPERIO S.R.L,MATIAS
MOV-01599,Salida,250032-482,2,2026-04-14,,AGROIMPERIO S.R.L,MATIAS
MOV-01600,Salida,88290017-056,6,2026-04-14,,AGROIMPERIO S.R.L,MATIAS
MOV-01601,Salida,02250193-567,2,2026-04-14,,AGROIMPERIO S.R.L,MATIAS
MOV-01602,Salida,02250193-589,2,2026-04-14,,AGROIMPERIO S.R.L,MATIAS
MOV-01603,Salida,250022-669,1,2026-04-14,Rº18817,ANGEL ESTRADA,MATIAS
MOV-01604,Salida,KX67/2D,1,2026-04-14,R/I,AM CORDOBA,MATIAS
MOV-01605,Salida,OX174D,1,2026-04-14,,AM CORDOBA,MATIAS
MOV-01606,Salida,KC647/1,1,2026-04-14,,AM CORDOBA,MATIAS
MOV-01607,Salida,LXS261,1,2026-04-14,,AM CORDOBA,MATIAS
MOV-01608,Salida,LX1070,1,2026-04-14,,AM CORDOBA,MATIAS
MOV-01609,Salida,HAD-20B,4,2026-04-16,Rº18820,NEUMATICOS DE AVANZADA S.A,MATIAS
MOV-01610,Salida,02250139-995,1,2026-04-17,Rº18821,METALURGICA ROMA S.A,MATIAS
MOV-01611,Salida,02250135-150,1,2026-04-17,,METALURGICA ROMA S.A,MATIAS
MOV-01612,Salida,250022-669,2,2026-04-17,,METALURGICA ROMA S.A,MATIAS
MOV-01613,Salida,250022-669,1,2026-04-17,Rº18823,PORTA HNOS S.A,MATIAS
MOV-01614,Salida,02250137-895,2,2026-04-17,,PORTA HNOS S.A,MATIAS
MOV-01615,Salida,250021-405,1,2026-04-17,Rº18822,VIAL RG S.A,MATIAS
MOV-01616,Salida,1001146963-JLG,1,2026-04-20,Rº18824,GEORGALOS HNOS S.A.I.C.A,MATIAS
MOV-01617,Salida,4460465,1,2026-04-20,Rº18816,INGENIERIA GEMMANO S.A,MATIAS
MOV-01618,Salida,02250215-621,1,2026-04-20,R/I,ORTIZ Y CIA S.A,MATIAS
MOV-01619,Salida,02250155-709,1,2026-04-20,,ORTIZ Y CIA S.A,MATIAS
MOV-01620,Salida,02250127-684,1,2026-04-20,,ORTIZ Y CIA S.A,MATIAS
MOV-01621,Salida,250022-669,1,2026-04-20,,ORTIZ Y CIA S.A,MATIAS
MOV-01622,Salida,02250218-885,2,2026-04-21,Rº18825,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01623,Salida,02250168-084,2,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01624,Salida,02250168-053,2,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01625,Salida,02250196-470,5,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01626,Salida,02250177-150,1,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01627,Salida,02250171-245,2,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01628,Salida,02250078-204,2,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01629,Salida,02250166-220,1,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01630,Salida,02250117-782,2,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01631,Salida,02250164-206,1,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01632,Salida,02250152-671,2,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01633,Salida,02250152-635,1,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01634,Salida,02250193-572,2,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01635,Salida,02250193-594,2,2026-04-21,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01636,Salida,250034-116,3,2026-04-21,Rº18827,INGERSOLL SERVICIO,MATIAS
MOV-01637,Salida,250042-862,3,2026-04-21,,INGERSOLL SERVICIO,MATIAS
MOV-01638,Salida,250025-525,3,2026-04-21,,INGERSOLL SERVICIO,MATIAS
MOV-01639,Salida,270009-082,3,2026-04-21,,INGERSOLL SERVICIO,MATIAS
MOV-01640,Salida,270009-081,3,2026-04-21,,INGERSOLL SERVICIO,MATIAS
MOV-01641,Salida,02250215-617,1,2026-04-21,,INGERSOLL SERVICIO,MATIAS
MOV-01642,Salida,02250155-709,1,2026-04-21,,INGERSOLL SERVICIO,MATIAS
MOV-01643,Salida,02250125-372,1,2026-04-21,,INGERSOLL SERVICIO,MATIAS
MOV-01644,Salida,250022-669,6,2026-04-21,,INGERSOLL SERVICIO,MATIAS
MOV-01645,Salida,FAC973,1,2026-04-21,R/I,AM CORDOBA AB 187-CM,MATIAS
MOV-01646,Salida,OX174D,1,2026-04-21,,AM CORDOBA AB 187-CM,MATIAS
MOV-01647,Salida,KC647/1,1,2026-04-21,,AM CORDOBA AB 187-CM,MATIAS
MOV-01648,Salida,KX67/2D,1,2026-04-21,,AM CORDOBA AB 187-CM,MATIAS
MOV-01649,Salida,LX2621,1,2026-04-21,,AM CORDOBA AB 187-CM,MATIAS
MOV-01650,Salida,LC1D80F7C,1,2026-04-22,R/I,PLASTICOS BOULEVARES,DAVID
MOV-01651,Salida,02250099-448,1,2026-04-22,R/I,301,DAVID
MOV-01652,Salida,250028-033,1,2026-04-22,,301,DAVID
MOV-01653,Salida,250028-032,1,2026-04-22,,301,DAVID
MOV-01654,Salida,02250111-804,1,2026-04-22,,301,DAVID
MOV-01655,Salida,OC26,1,2026-04-22,,301,DAVID
MOV-01656,Salida,250028-034,1,2026-04-22,,301,DAVID
MOV-01657,Salida,122-0922-ONA,1,2026-04-22,R/I,TORO PUJIO,DAVID
MOV-01658,Salida,FS1275,1,2026-04-22,,TORO PUJIO,DAVID
MOV-01659,Salida,FF5079,1,2026-04-22,,TORO PUJIO,DAVID
MOV-01660,Salida,CC2848,1,2026-04-22,,TORO PUJIO,DAVID
MOV-01661,Salida,88290015-219,2,2026-04-23,Rº18829,SIMON HERMANOS S.A,CRISTIAN
MOV-01662,Salida,02250196-470,2,2026-04-23,Rº18830,PLASTICOS BOULEVARES S.R.L,CRISTIAN
MOV-01663,Salida,250019-453,1,2026-04-21,R/I,DIEGO (VIAJE),DIEGO
MOV-01664,Salida,02250049-634,2,2026-04-21,,DIEGO (VIAJE),DIEGO
MOV-01665,Salida,049905RA,1,2026-04-21,,DIEGO (VIAJE),DIEGO
MOV-01666,Salida,02250078-204,1,2026-04-21,,DIEGO (VIAJE),DIEGO
MOV-01667,Salida,´040649,4,2026-04-21,,DIEGO (VIAJE),DIEGO
MOV-01668,Salida,02250057-036,1,2026-04-23,R/I,FLOTA TALLER,RENE/HUGO
MOV-01669,Salida,ML5052,2,2026-04-23,R/I,FLOTA TALLER 150KVA,RENE/MAXI
MOV-01670,Salida,ML1280,1,2026-04-23,,FLOTA TALLER 150KVA,RENE/MAXI
MOV-01671,Salida,ML3349,1,2026-04-23,,FLOTA TALLER 150KVA,RENE/MAXI
MOV-01672,Salida,702354JLG,1,2026-04-24,Rº18826,INTERFILE S.A,MATIAS
MOV-01673,Salida,88290017-056,3,2026-04-24,Rº18834,OLIVICOLA AGROINDUSTRIAL DON SALIM S.R.L,MATIAS
MOV-01674,Salida,88290014-484,1,2026-04-27,Rº18833,PILCA S.A,MATIAS
MOV-01675,Salida,02250193-572,1,2026-04-28,Rº18836,POLIFILM S.A,MATIAS
MOV-01676,Salida,02250193-594,1,2026-04-28,,POLIFILM S.A,MATIAS
MOV-01677,Salida,88290014-485,1,2026-04-28,Rº18835,CORBLOK S.A.I.C,MATIAS
MOV-01678,Salida,88290014-484,1,2026-04-28,,CORBLOK S.A.I.C,MATIAS
MOV-01679,Salida,88290015-567,1,2026-04-28,,CORBLOK S.A.I.C,MATIAS
MOV-01680,Salida,022501193-591,1,2026-04-28,Rº18838,SERVAGROP HDO S.A,CRISTIAN
MOV-01681,Salida,88290015-049,2,2026-04-28,,SERVAGROP HDO S.A,CRISTIAN
MOV-01682,Salida,02250100-755,1,2026-04-28,,SERVAGROP HDO S.A,CRISTIAN
MOV-01683,Salida,250032-482,1,2026-04-28,Rº18837,GRUPO FJS INDUSTRIAL,MATIAS
MOV-01684,Salida,406631,1,2026-04-28,R/I,SOLIND,JUAN
MOV-01685,Salida,1001186466,1,2026-04-28,R/I,VENEZIANA,DAVID
MOV-01686,Salida,LF3349,1,2026-04-29,R/I,CLARO,JUAN
MOV-01687,Salida,FF5052,1,2026-04-29,,CLARO,JUAN
MOV-01688,Salida,FS1280,1,2026-04-29,,CLARO,JUAN
MOV-01689,Salida,AF1638,1,2026-04-29,,CLARO,JUAN
MOV-01690,Salida,250025-525,1,2026-04-29,R/I,ELPRA,RENE
MOV-01691,Salida,40146,2,2026-04-29,,ELPRA,RENE
MOV-01692,Salida,02250137-895,1,2026-04-29,,ELPRA,RENE
MOV-01693,Salida,02250057-036,1,2026-04-29,,ELPRA,RENE
MOV-01694,Salida,OC47,1,2026-04-29,R/I,SANTINO,SANTINO
MOV-01695,Salida,C1140,1,2026-04-30,R/I,ALKA,DAVID
MOV-01696,Salida,02250057-036,1,2026-04-30,Rº18840,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01697,Salida,02250137-895,1,2026-04-30,,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01698,Salida,250025-525,1,2026-04-30,,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01699,Salida,040899RA,1,2026-04-30,,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01700,Salida,45672,1,2026-04-30,,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01701,Salida,02250215-621,2,2026-04-30,,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01702,Salida,02250155-709,2,2026-04-30,,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01703,Salida,02250127-684,2,2026-04-30,,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01704,Salida,250022-669,3,2026-04-30,,MAGLIONE HNOS Y CIA S.A,MATIAS
MOV-01705,Salida,02250193-567,1,2026-05-04,Rº18843,INDUCON ARGENTINA S.A,CRISTIAN
MOV-01706,Salida,02250193-589,1,2026-05-04,,INDUCON ARGENTINA S.A,CRISTIAN
MOV-01707,Salida,02250097-349,1,2026-05-05,Rº18844,BIOETANOL RIO CUARTO S.A,MATIAS
MOV-01708,Salida,270009-082 (EF441),3,2026-05-05,Rº18845,SERVAGROP HDO S.A,MATIAS
MOV-01709,Salida,405158RA,2,2026-05-05,R°18849,FUNDARG S.R.L,CRISTIAN
MOV-01710,Salida,011579RA,1,2026-05-05,,FUNDARG S.R.L,CRISTIAN
MOV-01711,Salida,02250137-895,1,2026-05-06,R/I,COTAHUA,DAMIAN
MOV-01712,Salida,250025-525,1,2026-05-06,,COTAHUA,DAMIAN
MOV-01713,Salida,40899,1,2026-05-06,,COTAHUA,DAMIAN
MOV-01714,Salida,250032-482,2,2026-05-06,,COTAHUA,DAMIAN
MOV-01715,Salida,88290014-485,1,2026-05-06,R/I,DVR (GARANTIA),MANUEL
MOV-01716,Salida,02250176-856,1,2026-05-06,R/I,DVR,DIEGO
MOV-01717,Salida,02250155-709,1,2026-05-06,R°18853,MOLINOS FENIX S.A,MATIAS
MOV-01718,Salida,02250127-684,1,2026-05-06,,MOLINOS FENIX S.A,MATIAS
MOV-01719,Salida,0140-4088,1,2026-05-06,R°18854,LACTEOS TORO PUJIO S.A,MATIAS
MOV-01720,Salida,02250223-411,1,2026-05-06,R°18848,CAMINO DE LAS SIERRAS S.A,MATIAS
MOV-01721,Salida,02250220-866,1,2026-05-06,,CAMINO DE LAS SIERRAS S.A,MATIAS
MOV-01722,Salida,KC647D,1,2026-05-07,R/I,MUNI MALAGUEÑO AD019 EG,MATIAS
MOV-01723,Salida,OC502,1,2026-05-07,,MUNI MALAGUEÑO AD019 EG,MATIAS
MOV-01724,Salida,KC188,1,2026-05-07,,MUNI MALAGUEÑO AD019 EG,MATIAS
MOV-01725,Salida,AL12,1,2026-05-07,,MUNI MALAGUEÑO AD019 EG,MATIAS
MOV-01726,Salida,LXS-261,1,2026-05-07,,MUNI MALAGUEÑO AD019 EG,MATIAS
MOV-01727,Salida,LX1070,1,2026-05-07,,MUNI MALAGUEÑO AD019 EG,MATIAS
MOV-01728,Salida,02250196-470,2,2026-05-07,R°18858,PLASTICOS BOULEVARES S.R.L,CRISTIAN
MOV-01729,Salida,250019-453,2,2026-05-07,R°18857,MACOSER S.A,MATIAS
MOV-01730,Salida,040899RA,2,2026-05-07,,MACOSER S.A,MATIAS
MOV-01731,Salida,88290014-484,1,2026-05-08,R°18859,MANIAGRO,CRISTIAN
MOV-01732,Salida,88290014-485,1,2026-05-08,,MANIAGRO,CRISTIAN
MOV-01733,Salida,88290015-567,1,2026-05-08,,MANIAGRO,CRISTIAN
MOV-01734,Salida,250032-482,1,2026-05-08,,MANIAGRO,CRISTIAN
MOV-01735,Salida,02250215-617,1,2026-05-11,R/I,VULCANO SERV,DAVID
MOV-01736,Salida,02250155-709,1,2026-05-11,,VULCANO SERV,DAVID
MOV-01737,Salida,02250168-084,1,2026-05-11,,VULCANO SERV,DAVID
MOV-01738,Salida,02250125-372,1,2026-05-11,,VULCANO SERV,DAVID
MOV-01739,Salida,02250218-885,1,2026-05-11,,VULCANO SERV,DAVID
MOV-01740,Salida,02250168-053,1,2026-05-11,,VULCANO SERV,DAVID
MOV-01741,Salida,250022-669,2,2026-05-11,,VULCANO SERV,DAVID
MOV-01742,Salida,88290014-484,1,2026-05-11,R/I,ALICAN SERV,DAVID
MOV-01743,Salida,88290015-567,1,2026-05-11,,ALICAN SERV,DAVID
MOV-01744,Salida,02250193-589,1,2026-05-11,,ALICAN SERV,DAVID
MOV-01745,Salida,02250193-567,1,2026-05-11,,ALICAN SERV,DAVID
MOV-01746,Salida,88290014-485,1,2026-05-11,,ALICAN SERV,DAVID
MOV-01747,Salida,88290014-902,3,2026-05-11,,ALICAN SERV,DAVID
MOV-01748,Salida,250032-482,1,2026-05-11,,ALICAN SERV,DAVID
MOV-01749,Salida,02250215-621,2,2026-05-12,Rº18861,COTAGRO,MATIAS
MOV-01750,Salida,02250127-684,6,2026-05-12,,COTAGRO,MATIAS
MOV-01751,Salida,02250155-709,10,2026-05-12,,COTAGRO,MATIAS
MOV-01752,Salida,02250117-782,2,2026-05-12,,COTAGRO,MATIAS
MOV-01753,Salida,02250152-670,1,2026-05-12,,COTAGRO,MATIAS
MOV-01754,Salida,02250152-678,1,2026-05-12,,COTAGRO,MATIAS
MOV-01755,Salida,250019-453,2,2026-05-12,,COTAGRO,MATIAS
MOV-01756,Salida,02250215-617,2,2026-05-12,,COTAGRO,MATIAS
MOV-01757,Salida,02250125-372,4,2026-05-12,,COTAGRO,MATIAS
MOV-01758,Salida,02250152-669,1,2026-05-12,,COTAGRO,MATIAS
MOV-01759,Salida,02250193-591,1,2026-05-12,,COTAGRO,MATIAS
MOV-01760,Salida,02250193-569,1,2026-05-12,,COTAGRO,MATIAS
MOV-01761,Salida,88290015-567,2,2026-05-12,,COTAGRO,MATIAS
MOV-01762,Salida,88290014-485,4,2026-05-12,,COTAGRO,MATIAS
MOV-01763,Salida,88290014-484,4,2026-05-12,,COTAGRO,MATIAS
MOV-01764,Salida,88290015-219,1,2026-05-12,Rº18862,CORBLOK S.A.I.C,CRISTIAN
MOV-01765,Salida,02250155-709,1,2026-05-12,Rº18863,SORIANO HNOS S.A,CRISTIAN
MOV-01766,Salida,250022-669,1,2026-05-12,,SORIANO HNOS S.A,CRISTIAN
MOV-01767,Salida,250018-551,1,2026-05-12,,SORIANO HNOS S.A,CRISTIAN
MOV-01768,Salida,40588,1,2026-05-12,R°18864,A.PE.S.A,MATIAS
MOV-01769,Salida,ML1280,1,2026-05-12,R/I,FLOTA TALLER,MATIAS
MOV-01770,Salida,ML5052,1,2026-05-12,,FLOTA TALLER,MATIAS
MOV-01771,Salida,02250155-709,2,2026-05-12,R°18865,MASTIL,GABRIEL
MOV-01772,Salida,02250057-036,1,2026-05-12,,MASTIL,GABRIEL
MOV-01773,Salida,02250057-036,1,2026-05-12,,MASTIL,GABRIEL
MOV-01774,Salida,02250152-669,1,2026-05-12,,MASTIL,GABRIEL
MOV-01775,Salida,02250152-677,1,2026-05-12,,MASTIL,GABRIEL
MOV-01776,Salida,02250125-372,3,2026-05-12,,MASTIL,GABRIEL
MOV-01777,Salida,02250215-617,1,2026-05-12,,MASTIL,GABRIEL
MOV-01778,Salida,250025-526,1,2026-05-12,R/I,LACTEOS LA RAMADA,GABRIEL
MOV-01779,Salida,´000098,1,2026-05-12,,LACTEOS LA RAMADA,GABRIEL
MOV-01780,Salida,250034-116,1,2026-05-12,,LACTEOS LA RAMADA,GABRIEL
MOV-01781,Salida,250042-862,1,2026-05-12,,LACTEOS LA RAMADA,GABRIEL
MOV-01782,Salida,02250215-621,1,2026-05-12,R/I,LA CUMBRECITA,GABRIEL
MOV-01783,Salida,02250155-709,1,2026-05-12,,LA CUMBRECITA,GABRIEL
MOV-01784,Salida,02250127-684,1,2026-05-12,,LA CUMBRECITA,GABRIEL
MOV-01785,Salida,250022-669,1,2026-05-12,,LA CUMBRECITA,GABRIEL
MOV-01786,Salida,C1250,2,2026-05-13,R/I,MINERAR,DAVID
MOV-01787,Salida,C1140,2,2026-05-13,,MINERAR,DAVID
MOV-01788,Salida,KB8220,2,2026-05-13,,MINERAR,DAVID
MOV-01789,Salida,W719,2,2026-05-13,,MINERAR,DAVID
MOV-01790,Salida,250024-272,1,2026-05-14,Rº18866,VIAL RG S.A,MATIAS
MOV-01791,Salida,V720,1,2026-05-14,R/I,FLOTA TALLER,MANUEL
MOV-01792,Salida,ML3349,1,2026-05-14,,FLOTA TALLER,MANUEL
MOV-01793,Salida,FF202-FLE,6,2026-05-15,Rº18869,EMBOTELLADORA DEL ATLANTICO S.A,MATIAS
MOV-01794,Salida,WF2073-FLE,3,2026-05-15,,EMBOTELLADORA DEL ATLANTICO S.A,MATIAS
MOV-01795,Salida,LF670-FLE,12,2026-05-15,,EMBOTELLADORA DEL ATLANTICO S.A,MATIAS
MOV-01796,Salida,AH1135-FLE,6,2026-05-15,Rº18870,EMBOTELLADORA DEL ATLANTICO S.A,MATIAS
MOV-01797,Salida,KC440,1,2026-05-15,R/I,CAMION MUNI MALAG,CRISTRIAN CERVENI
MOV-01798,Salida,LB283,1,2026-05-15,,CAMION MUNI MALAG,CRISTRIAN CERVENI
MOV-01799,Salida,KC647,1,2026-05-15,,CAMION MUNI MALAG,CRISTRIAN CERVENI
MOV-01800,Salida,LXS261,1,2026-05-15,,CAMION MUNI MALAG,CRISTRIAN CERVENI
MOV-01801,Salida,AL12,1,2026-05-15,,CAMION MUNI MALAG,CRISTRIAN CERVENI
MOV-01802,Salida,LX1070,1,2026-05-15,,CAMION MUNI MALAG,CRISTRIAN CERVENI
MOV-01803,Salida,SB521,1,2026-05-15,R/I,PROSHALE,DAVID
MOV-01804,Salida,C1250,1,2026-05-15,,PROSHALE,DAVID
MOV-01805,Salida,C1140,1,2026-05-15,,PROSHALE,DAVID
MOV-01806,Salida,C1360,1,2026-05-15,,PROSHALE,DAVID
MOV-01807,Salida,ACEITE MV46,1,2026-05-15,,PROSHALE,DAVID
MOV-01808,Salida,02250168-084,1,2026-05-15,R/I,NEUMATICA DE  AVANZADA,DAVID
MOV-01809,Salida,02250168-053,1,2026-05-15,,NEUMATICA DE  AVANZADA,DAVID
MOV-01810,Salida,250032-482,1,2026-05-15,,NEUMATICA DE  AVANZADA,DAVID
MOV-01811,Salida,02250215-617,1,2026-05-15,R/I,Nucleoelectrica,JUAN
MOV-01812,Salida,02250155-709,1,2026-05-15,,Nucleoelectrica,JUAN
MOV-01813,Salida,02250125-372,1,2026-05-15,,Nucleoelectrica,JUAN
MOV-01814,Salida,250032-482,2,2026-05-15,,Nucleoelectrica,JUAN
MOV-01815,Salida,KL238/D,1,2026-05-18,R/I,ALICIA (SERV),MATIAS
MOV-01816,Salida,OX175D,1,2026-05-18,,ALICIA (SERV),MATIAS
MOV-01817,Salida,LX5208,1,2026-05-18,,ALICIA (SERV),MATIAS
MOV-01818,Salida,HD 932-2 X,1,2026-05-18,R/I,CAMION MUNI MALAG,MATIAS
MOV-01819,Salida,7021581,2,2026-05-18,Rº18871,SOGEFI SUSPENSION ARGENTINA,CRISTIAN
MOV-01820,Salida,4460467-JLG,2,2026-05-18,Rº18873,INGENIERIA GEMANO,CRISTIAN
MOV-01821,Salida,270009-081,3,2026-05-19,Rº18872,SERVAGROP HDO S.A,MATIAS
MOV-01822,Salida,02250215-621,1,2026-05-19,,SERVAGROP HDO S.A,MATIAS
MOV-01823,Salida,88290017-056,3,2026-05-19,R/I,ALICAN SERV,MATIAS
MOV-01824,Salida,88290015-219,1,2026-05-19,R/I,METALURGICA ORTIZ,DAVID
MOV-01825,Salida,250022-669,10,2026-05-19,Rº18874,COLORTEX S.A,MATIAS
MOV-01826,Salida,02250139-995,2,2026-05-19,,COLORTEX S.A,MATIAS
MOV-01827,Salida,02250175-062,1,2026-05-19,,COLORTEX S.A,MATIAS
MOV-01828,Salida,02250175-063,1,2026-05-19,,COLORTEX S.A,MATIAS
MOV-01829,Salida,02250117-782,1,2026-05-19,,COLORTEX S.A,MATIAS
MOV-01830,Salida,1002-4663,1,2026-05-19,,COLORTEX S.A,MATIAS
MOV-01831,Salida,02250164-206,1,2026-05-20,Rº18875,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01832,Salida,02250152-635,1,2026-05-20,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-01833,Salida,AC-19080,1,2026-05-20,R/I,MUNI MALAGUEÑO KIA,MATIAS
MOV-01834,Salida,ML5052,2,2026-05-21,R/I,MINERAR,DAVID
MOV-01835,Salida,ML1280,1,2026-05-21,,MINERAR,DAVID
MOV-01836,Salida,LF3345,1,2026-05-21,,MINERAR,DAVID
MOV-01837,Salida,LB962,1,2026-05-21,,MINERAR,DAVID
MOV-01838,Salida,FF5421,1,2026-05-21,R/I,AM CORDOBA PRENSA,CRISTIAN
MOV-01839,Salida,LF3970,1,2026-05-21,,AM CORDOBA PRENSA,CRISTIAN
MOV-01840,Salida,FS19732,1,2026-05-21,,AM CORDOBA PRENSA,CRISTIAN
MOV-01841,Salida,V720,1,2026-05-21,,AM CORDOBA PRENSA,CRISTIAN
MOV-01842,Salida,V719,1,2026-05-21,,AM CORDOBA PRENSA,CRISTIAN
MOV-01843,Salida,250025-526,1,2026-05-22,R/I,BENITO ROGGIO,DAVID
MOV-01844,Salida,EF-443,1,2026-05-22,,BENITO ROGGIO,DAVID
MOV-01845,Salida,EF-436,1,2026-05-22,,BENITO ROGGIO,DAVID
MOV-01846,Salida,02250100-755,1,2026-05-22,,BENITO ROGGIO,DAVID
MOV-01847,Salida,02250100-756,1,2026-05-22,,BENITO ROGGIO,DAVID
MOV-01848,Salida,250022-669,2,2026-05-22,,BENITO ROGGIO,DAVID
MOV-01849,Salida,FILTRO HAB,2,2026-05-22,R/I,FLOTA NVQ694  -   NVQ684,MATIAS
MOV-01850,Salida,KX268/D,2,2026-05-22,,FLOTA NVQ694  -   NVQ685,MATIAS
MOV-01851,Salida,OC988,2,2026-05-22,,FLOTA NVQ694  -   NVQ686,MATIAS
MOV-01852,Salida,AA1127,2,2026-05-22,,FLOTA NVQ694  -   NVQ687,MATIAS
MOV-01853,Salida,A41018,2,2026-05-22,R°18877,SC CONSTRUCCIONES S.R.L,MATIAS
MOV-01854,Salida,02250194-968,1,2026-05-26,R°18878,SORIANO HNOS S.A,MATIAS
MOV-01855,Salida,OX171/2D,1,2026-05-26,R/I,MUNI MALAG. BERLINGO,MATIAS
MOV-01856,Salida,MR406,1,2026-05-27,R/I,MUNI MALAG.,MATIAS
MOV-01857,Salida,MDH366,1,2026-05-27,,MUNI MALAG.,MATIAS
MOV-01858,Salida,AL97,1,2026-05-27,,MUNI MALAG.,MATIAS
MOV-01859,Salida,KL583,1,2026-05-27,,MUNI MALAG.,MATIAS
MOV-01860,Salida,0400215-JLG,8,2026-05-27,R/I,ABACC,MATIAS
MOV-01861,Salida,88290014-484,1,2026-05-29,R/I,RENE SHOPTEK,DAVID
MOV-01862,Salida,88290015-049,1,2026-05-29,,RENE SHOPTEK,DAVID
MOV-01863,Salida,88290014-486,1,2026-05-29,,RENE SHOPTEK,DAVID
MOV-01864,Salida,HF6182,2,2026-05-28,R/I,AM CORDOBA PRENSA,MATIAS
MOV-01865,Salida,OC988,1,2026-05-29,R/I,FLOTA TALLER,MATIAS
MOV-01866,Salida,AA1127,1,2026-05-29,,FLOTA TALLER,MATIAS
MOV-01867,Salida,FILTRO HAB,1,2026-05-29,,FLOTA TALLER,MATIAS
MOV-01868,Salida,KX268D,1,2026-05-29,,FLOTA TALLER,MATIAS
MOV-01869,Salida,250034-112,1,2026-06-01,Rº18876,AGD,MATIAS
MOV-01870,Salida,02250102-158,2,2026-06-01,,AGD,MATIAS
MOV-01871,Salida,02250102-160,2,2026-06-01,,AGD,MATIAS
MOV-01872,Salida,270016-627,1,2026-06-01,,AGD,MATIAS
MOV-01873,Salida,270016-419,1,2026-06-01,,AGD,MATIAS
MOV-01874,Salida,500801-038,20,2026-06-01,,AGD,MATIAS
MOV-01875,Salida,CC2848,1,2026-06-01,,AGD,MATIAS
MOV-01876,Salida,S00801-048,12,2026-06-01,,AGD,MATIAS
MOV-01877,Salida,250028-032,1,2026-06-01,,AGD,MATIAS
MOV-01878,Salida,C1140,1,2026-06-01,R/I,GALLARA,DAVID
MOV-01879,Salida,KB8220,1,2026-06-01,,GALLARA,DAVID
MOV-01880,Salida,W719,1,2026-06-01,,GALLARA,DAVID
MOV-01881,Salida,02250155-709,2,2026-06-02,R°18882,COTAGRO COOP AGR LTDA,MANUEL
MOV-01882,Salida,LF3000,1,2026-06-02,R/I,AM CORDOBA CAMION VW,MATIAS
MOV-01883,Salida,ML1212,1,2026-06-02,,AM CORDOBA CAMION VW,MATIAS
MOV-01884,Salida,ML5052,1,2026-06-02,,AM CORDOBA CAMION VW,MATIAS
MOV-01885,Salida,WF2071,1,2026-06-02,,AM CORDOBA CAMION VW,MATIAS
MOV-01886,Salida,LXS260,1,2026-06-02,,AM CORDOBA CAMION VW,MATIAS
MOV-01887,Salida,LX1056,1,2026-06-02,,AM CORDOBA CAMION VW,MATIAS
MOV-01888,Salida,OX339/2D,1,2026-06-02,R/I,FLOTA TALLER,MATIAS
MOV-01889,Salida,FF5052,1,2026-06-03,R/I,CLARO,
MOV-01890,Salida,LF3349,1,2026-06-03,,CLARO,
MOV-01891,Salida,FS1280,1,2026-06-03,,CLARO,
MOV-01892,Salida,AF1855,1,2026-06-03,,CLARO,
MOV-01893,Salida,Z5158,1,2026-06-03,R/I,SANTIAGO,ALEJO
MOV-01894,Salida,LC1D8,1,2026-06-04,R/I,BENITO ROGGIO,MANUEL
MOV-01895,Salida,02250168-084,1,2026-06-05,Rº18887,PABLO FEDERICO HIJOS S.A,MATIAS
MOV-01896,Salida,02250168-053,1,2026-06-05,,PABLO FEDERICO HIJOS S.A,MATIAS
MOV-01897,Salida,02250218-885,1,2026-06-05,,PABLO FEDERICO HIJOS S.A,MATIAS
MOV-01898,Salida,250022-669,1,2026-06-05,,PABLO FEDERICO HIJOS S.A,MATIAS
MOV-01899,Salida,040899RA,2,2026-06-05,,PABLO FEDERICO HIJOS S.A,MATIAS
MOV-01900,Salida,A41018,8,2026-06-05,Rº18889,S.C CONSTRUCCIONES S.R.L,MATIAS
MOV-01901,Salida,02250152-670,1,2026-06-09,Rº18884,LORENZATI RUETSCH Y  CIA S.A,MATIAS
